name,model_name,feature_set,train_window,train_seasons,recency_half_life,train_rows,validation_rows,test_rows,feature_count,decision_threshold,validation_accuracy,validation_balanced_accuracy,validation_f1_weighted,validation_roc_auc,validation_brier_score,validation_selection_metric,test_accuracy,test_balanced_accuracy,test_f1_weighted,test_roc_auc,test_log_loss,test_brier_score,test_selection_metric,majority_class_rate,baseline_accuracy_delta,notes
home_win_all_features_last_6_histgb_l2_002_recency_1p0,histgb_l2_002,all_features,last_6,"['2021', '2122', '2223', '2324', '2425', '2526']",1.0,2052,370,228,118,0.29,0.6675675675675675,0.6821868340042624,0.6647457423807038,0.7288065356381719,0.22169770904469263,0.6935565807509014,0.5833333333333334,0.5833333333333333,0.5664444844772714,0.7007540781779008,0.6807650284772369,0.23455989923892548,0.6160262294582943,0.5,0.08333333333333337,
home_win_all_features_last_8_histgb_l2_010_recency_2p0,histgb_l2_010,all_features,last_8,"['1819', '1920', '2021', '2122', '2223', '2324', '2425', '2526']",2.0,2812,507,228,118,0.48999999999999994,0.6844181459566075,0.6750548589341693,0.679908462263548,0.73423197492163,0.21225901427753124,0.6935360342298142,0.618421052631579,0.618421052631579,0.6178255592162302,0.6862111418898121,0.6565615921790167,0.23096508148420755,0.6386687553967466,0.5,0.11842105263157898,
home_win_no_market_last_6_histgb_l2_010_recency_1p0,histgb_l2_010,no_market,last_6,"['2021', '2122', '2223', '2324', '2425', '2526']",1.0,2052,370,228,104,0.59,0.6864864864864865,0.6786644565474781,0.684970210238899,0.7249881600757755,0.22283207397539775,0.6935074306596805,0.6447368421052632,0.6447368421052632,0.6388948634221693,0.6741305016928285,0.6911188052150746,0.24108053520499537,0.6526786431790688,0.5,0.14473684210526316,
home_win_compact_last_6_histgb_l2_010_recency_none,histgb_l2_010,compact,last_6,"['2021', '2122', '2223', '2324', '2425', '2526']",,2052,370,228,37,0.4699999999999999,0.672972972972973,0.681446838740232,0.6730709145803485,0.7256985555292446,0.21590204149711814,0.6934659651529533,0.6271929824561403,0.6271929824561404,0.6226562043653499,0.7094490612496153,0.6419462368924269,0.2255990385431935,0.6511892893805643,0.5,0.1271929824561403,
home_win_no_market_last_8_logistic_l2_c03_recency_4p0,logistic_l2_c03,no_market,last_8,"['1819', '1920', '2021', '2122', '2223', '2324', '2425', '2526']",4.0,2812,507,228,104,0.5299999999999999,0.6844181459566075,0.6787617554858933,0.682846970296363,0.724858934169279,0.21150287353653083,0.6932036913124795,0.6096491228070176,0.6096491228070176,0.6069193963930807,0.6659741458910435,0.6441429306159372,0.22709040735697741,0.6261371707701348,0.5,0.10964912280701755,
home_win_form_market_elo_last_6_logistic_l2_c03_recency_none,logistic_l2_c03,form_market_elo,last_6,"['2021', '2122', '2223', '2324', '2425', '2526']",,2052,370,228,62,0.7,0.6972972972972973,0.6703469097797774,0.6762480765980329,0.7424224484963295,0.20970254264601573,0.6928547464174813,0.618421052631579,0.618421052631579,0.5799504478749762,0.6712065250846414,0.6457879427026125,0.22913879656156785,0.6284861036540073,0.5,0.11842105263157898,
home_win_no_market_last_8_extra_trees_depth8_recency_none,extra_trees_depth8,no_market,last_8,"['1819', '1920', '2021', '2122', '2223', '2324', '2425', '2526']",,2812,507,228,104,0.5099999999999999,0.6785009861932939,0.6729702194357366,0.6770052580747168,0.7359247648902821,0.20824259050343416,0.6924618388679473,0.631578947368421,0.631578947368421,0.6297556449118467,0.680286241920591,0.6361921206145172,0.22291252772722697,0.645917640365586,0.5,0.13157894736842102,
home_win_market_only_last_6_histgb_l2_002_recency_1p0,histgb_l2_002,market_only,last_6,"['2021', '2122', '2223', '2324', '2425', '2526']",1.0,2052,370,228,14,0.3499999999999999,0.6702702702702703,0.6827492304049254,0.6687078900831862,0.7221317783566185,0.2241281679481116,0.6924577937421724,0.5964912280701754,0.5964912280701754,0.5873140788541749,0.6508925823330256,0.763668371819929,0.26335869770088655,0.6114350619666303,0.5,0.0964912280701754,
home_win_all_features_last_6_histgb_l2_010_recency_2p0,histgb_l2_010,all_features,last_6,"['2021', '2122', '2223', '2324', '2425', '2526']",2.0,2052,370,228,118,0.61,0.6864864864864865,0.6718269003078381,0.6803082207310266,0.7359104901728628,0.2144472036357483,0.6923241753308238,0.6447368421052632,0.6447368421052632,0.6427507495889352,0.6949830717143737,0.6698137452484704,0.23352521587658712,0.6595127971105471,0.5,0.14473684210526316,
home_win_all_features_last_4_logistic_l2_c03_recency_4p0,logistic_l2_c03,all_features,last_4,"['2223', '2324', '2425', '2526']",4.0,1292,233,228,118,0.38999999999999996,0.6695278969957081,0.6754910648353272,0.665068780802397,0.7361541869738591,0.20917200613742162,0.6921266588719472,0.5964912280701754,0.5964912280701755,0.5642708766098878,0.6897506925207757,0.6348954489413778,0.223998744270644,0.6196360146863125,0.5,0.0964912280701754,
home_win_no_market_last_8_logistic_l2_c03_recency_2p0,logistic_l2_c03,no_market,last_8,"['1819', '1920', '2021', '2122', '2223', '2324', '2425', '2526']",2.0,2812,507,228,104,0.5299999999999999,0.6844181459566075,0.6777507836990595,0.6821740683700642,0.7222413793103448,0.21209190827744068,0.6917614550830958,0.6271929824561403,0.6271929824561404,0.6240032594144693,0.6705140043090181,0.6408001199719243,0.22542266695964433,0.6397108305557531,0.5,0.1271929824561403,
home_win_all_features_last_4_logistic_l2_c03_recency_2p0,logistic_l2_c03,all_features,last_4,"['2223', '2324', '2425', '2526']",2.0,1292,233,228,118,0.35999999999999993,0.6695278969957081,0.6767094963816276,0.6627831902116564,0.73349579087284,0.21044972114865032,0.6916564388034956,0.5964912280701754,0.5964912280701754,0.5570945945945946,0.6952908587257617,0.6337595686102623,0.22333854995977803,0.6202216222455141,0.5,0.0964912280701754,
home_win_form_market_elo_last_6_histgb_l2_002_recency_1p0,histgb_l2_002,form_market_elo,last_6,"['2021', '2122', '2223', '2324', '2425', '2526']",1.0,2052,370,228,62,0.42999999999999994,0.6675675675675675,0.6722412976556951,0.6684841631240033,0.738160075775515,0.2172148738511337,0.6914533609118874,0.6008771929824561,0.6008771929824561,0.6002543205595052,0.6902123730378579,0.6742193926363664,0.23093886696731533,0.6275843161356339,0.5,0.10087719298245612,
home_win_form_market_elo_last_8_histgb_l2_002_recency_1p0,histgb_l2_002,form_market_elo,last_8,"['1819', '1920', '2021', '2122', '2223', '2324', '2425', '2526']",1.0,2812,507,228,62,0.38999999999999996,0.6745562130177515,0.6740517241379311,0.6750036545293919,0.7305485893416928,0.218953312933978,0.6911435732577788,0.5833333333333334,0.5833333333333334,0.5782628166436262,0.6769005847953217,0.683120247586762,0.2388061910583779,0.6106429312684738,0.5,0.08333333333333337,
home_win_compact_last_8_histgb_l2_002_recency_1p0,histgb_l2_002,compact,last_8,"['1819', '1920', '2021', '2122', '2223', '2324', '2425', '2526']",1.0,2812,507,228,37,0.57,0.6824457593688363,0.6728996865203761,0.6777419681792489,0.7302351097178684,0.21604998872615896,0.6908266557284548,0.6096491228070176,0.6096491228070176,0.6094613060297543,0.675207756232687,0.6866359783409092,0.24276811666001982,0.6292885403181289,0.5,0.10964912280701755,
home_win_market_only_last_2_histgb_l2_002_recency_none,histgb_l2_002,market_only,last_2,"['2425', '2526']",,532,96,228,14,0.36999999999999994,0.6770833333333334,0.678695652173913,0.6769081208175077,0.7191304347826087,0.23265246054314223,0.690557957253061,0.6271929824561403,0.6271929824561404,0.6226562043653499,0.6747460757156049,0.7229866447348011,0.24900866212513506,0.6407783937203612,0.5,0.1271929824561403,
home_win_form_market_elo_last_8_histgb_l2_002_recency_4p0,histgb_l2_002,form_market_elo,last_8,"['1819', '1920', '2021', '2122', '2223', '2324', '2425', '2526']",4.0,2812,507,228,62,0.36999999999999994,0.6725838264299803,0.6806583072100314,0.6710812386484498,0.716896551724138,0.21785457716816198,0.6900932202800262,0.5877192982456141,0.5877192982456141,0.5702253950429133,0.6775161588180978,0.6673821888690598,0.23397723818855248,0.6120342709369541,0.5,0.08771929824561409,
home_win_all_features_last_8_histgb_l2_002_recency_4p0,histgb_l2_002,all_features,last_8,"['1819', '1920', '2021', '2122', '2223', '2324', '2425', '2526']",4.0,2812,507,228,118,0.3999999999999999,0.6706114398422091,0.6731112852664577,0.6711320946736655,0.7295297805642633,0.21528477714544045,0.6897399552668806,0.5964912280701754,0.5964912280701754,0.5883830455259027,0.6917513080947983,0.6511948235847902,0.2287179570616914,0.6238530246959214,0.5,0.0964912280701754,
home_win_form_market_elo_last_6_histgb_l2_010_recency_1p0,histgb_l2_010,form_market_elo,last_6,"['2021', '2122', '2223', '2324', '2425', '2526']",1.0,2052,370,228,62,0.5199999999999999,0.672972972972973,0.6708797063698793,0.6735635137625188,0.7310265214302628,0.21799939054758116,0.6893263219968903,0.618421052631579,0.618421052631579,0.6178255592162302,0.6832102185287782,0.6646101073037121,0.23273011572582192,0.6377684783884364,0.5,0.11842105263157898,
home_win_all_features_last_8_histgb_l2_002_recency_1p0,histgb_l2_002,all_features,last_8,"['1819', '1920', '2021', '2122', '2223', '2324', '2425', '2526']",1.0,2812,507,228,118,0.27999999999999997,0.6666666666666666,0.6748667711598746,0.6650301903897281,0.7276175548589341,0.2249712949377843,0.6892165191540706,0.6052631578947368,0.6052631578947368,0.5818048422597212,0.6919821483533395,0.6871608867226932,0.2363283561858175,0.6277601076870652,0.5,0.10526315789473684,
home_win_all_features_last_4_logistic_l2_c03_recency_1p0,logistic_l2_c03,all_features,last_4,"['2223', '2324', '2425', '2526']",1.0,1292,233,228,118,0.5299999999999999,0.6738197424892703,0.6718726923644956,0.6732036242250834,0.7286220646876386,0.21432296611894522,0.6890971438405267,0.6271929824561403,0.6271929824561404,0.6255723642265114,0.7006771314250538,0.6347024154881883,0.22316277338199747,0.6489951344123701,0.5,0.1271929824561403,
home_win_no_market_last_8_extra_trees_depth8_recency_2p0,extra_trees_depth8,no_market,last_8,"['1819', '1920', '2021', '2122', '2223', '2324', '2425', '2526']",2.0,2812,507,228,104,0.49999999999999994,0.6706114398422091,0.6683934169278998,0.6706656315084905,0.7358307210031348,0.20705079867664644,0.6889654403375589,0.631578947368421,0.631578947368421,0.6311248073959939,0.6813634964604494,0.6363651894328044,0.22282501099056942,0.6464461911001654,0.5,0.13157894736842102,
home_win_compact_last_6_histgb_l2_002_recency_4p0,histgb_l2_002,compact,last_6,"['2021', '2122', '2223', '2324', '2425', '2526']",4.0,2052,370,228,37,0.5099999999999999,0.6675675675675675,0.6728628936774805,0.6683963458117385,0.7287177362064883,0.2173986425434712,0.6889493642563216,0.6447368421052632,0.6447368421052632,0.6439079883539325,0.7314558325638658,0.6327972008198871,0.22022983606947158,0.6706282111801444,0.5,0.14473684210526316,
home_win_form_market_elo_last_6_histgb_l2_002_recency_2p0,histgb_l2_002,form_market_elo,last_6,"['2021', '2122', '2223', '2324', '2425', '2526']",2.0,2052,370,228,62,0.4499999999999999,0.6675675675675675,0.6716197016339096,0.6685526426371498,0.7300793274923041,0.21765014023997561,0.688697530541914,0.5964912280701754,0.5964912280701755,0.5963669950738916,0.6720529393659588,0.6702297272160824,0.2349374427631938,0.6191411065094679,0.5,0.0964912280701754,
home_win_no_market_last_8_logistic_l2_c03_recency_none,logistic_l2_c03,no_market,last_8,"['1819', '1920', '2021', '2122', '2223', '2324', '2425', '2526']",,2812,507,228,104,0.5599999999999999,0.6824457593688363,0.6722257053291536,0.6770500580891773,0.7236990595611286,0.21201544865141408,0.6883913645127496,0.618421052631579,0.618421052631579,0.6121463347867744,0.6645121575869499,0.6491013381961536,0.22925884259443027,0.6313071764414696,0.5,0.11842105263157898,
home_win_form_market_elo_last_8_histgb_l2_010_recency_4p0,histgb_l2_010,form_market_elo,last_8,"['1819', '1920', '2021', '2122', '2223', '2324', '2425', '2526']",4.0,2812,507,228,62,0.4099999999999999,0.6706114398422091,0.6754702194357367,0.6706114398422091,0.7201567398119123,0.2155523611172525,0.6881473586095602,0.5877192982456141,0.587719298245614,0.5783426457857873,0.6811326562019082,0.6547762230089393,0.23011972305997652,0.6143368077635283,0.5,0.08771929824561409,
home_win_market_only_last_8_histgb_l2_010_recency_4p0,histgb_l2_010,market_only,last_8,"['1819', '1920', '2021', '2122', '2223', '2324', '2425', '2526']",4.0,2812,507,228,14,0.4699999999999999,0.6824457593688363,0.6769435736677116,0.6809683837425118,0.7109247648902823,0.21818002110370524,0.687741652545703,0.6140350877192983,0.6140350877192983,0.6116144018583043,0.6650507848568792,0.6799490250045441,0.2406238196030411,0.6289766939814234,0.5,0.11403508771929827,
home_win_all_features_last_6_histgb_l2_010_recency_none,histgb_l2_010,all_features,last_6,"['2021', '2122', '2223', '2324', '2425', '2526']",,2052,370,228,118,0.58,0.6783783783783783,0.6720044991712053,0.6775581773641239,0.7206665877338385,0.21965344502073247,0.687436177468933,0.5964912280701754,0.5964912280701755,0.5962115962115961,0.6801323484148969,0.6753204837183964,0.23900798315716104,0.6215416193948051,0.5,0.0964912280701754,
home_win_market_only_last_8_histgb_l2_010_recency_none,histgb_l2_010,market_only,last_8,"['1819', '1920', '2021', '2122', '2223', '2324', '2425', '2526']",,2812,507,228,14,0.5399999999999999,0.6903353057199211,0.6774764890282132,0.6819226472014441,0.7076489028213166,0.2169784366260506,0.687195136892129,0.6052631578947368,0.6052631578947368,0.6052631578947368,0.6595875654047398,0.6763298816823906,0.24220950876620623,0.6215604801477378,0.5,0.10526315789473684,
home_win_all_features_last_6_histgb_l2_002_recency_4p0,histgb_l2_002,all_features,last_6,"['2021', '2122', '2223', '2324', '2425', '2526']",4.0,2052,370,228,118,0.4499999999999999,0.672972972972973,0.6739876864788066,0.673992870140366,0.717795406109401,0.2227324475248494,0.6871307799172188,0.6052631578947368,0.605263157894737,0.6041666666666666,0.680440135426285,0.6813906045671762,0.23824827939284116,0.6276517774699908,0.5,0.10526315789473684,
home_win_no_market_last_4_logistic_l2_c03_recency_none,logistic_l2_c03,no_market,last_4,"['2223', '2324', '2425', '2526']",,1292,233,228,104,0.5099999999999999,0.6738197424892703,0.6686235415743612,0.6693684855916615,0.7298774184020087,0.21041985638591332,0.6871114462252506,0.6228070175438597,0.6228070175438596,0.6198821339950372,0.6709756848261004,0.6426642147460955,0.22607662890361405,0.6368188851962084,0.5,0.1228070175438597,
home_win_market_only_last_8_histgb_l2_010_recency_1p0,histgb_l2_010,market_only,last_8,"['1819', '1920', '2021', '2122', '2223', '2324', '2425', '2526']",1.0,2812,507,228,14,0.5599999999999999,0.6883629191321499,0.6722884012539185,0.6751319227154909,0.7200391849529781,0.22482536914871432,0.6870401645828722,0.6008771929824561,0.6008771929824561,0.6008080808080809,0.6501231148045552,0.7302320138203907,0.2562911715622329,0.6156406027029296,0.5,0.10087719298245612,
home_win_all_features_last_6_histgb_l2_010_recency_4p0,histgb_l2_010,all_features,last_6,"['2021', '2122', '2223', '2324', '2425', '2526']",4.0,2052,370,228,118,0.43999999999999995,0.6675675675675675,0.6703765095903387,0.6686315344413031,0.7227089746625621,0.2196263851349646,0.6858145028396504,0.5964912280701754,0.5964912280701754,0.5911748655180479,0.6800554016620498,0.6736707170590402,0.23693503265763452,0.6207630257649186,0.5,0.0964912280701754,
home_win_compact_last_6_histgb_l2_010_recency_1p0,histgb_l2_010,compact,last_6,"['2021', '2122', '2223', '2324', '2425', '2526']",1.0,2052,370,228,37,0.5299999999999999,0.6702702702702703,0.6665877338385034,0.670465232416452,0.7283329386691926,0.21833995532452194,0.6856929200744025,0.6008771929824561,0.6008771929824561,0.6002543205595052,0.7007540781779008,0.6595983849769365,0.23339647254750542,0.6307468276776469,0.5,0.10087719298245612,
home_win_no_market_last_8_extra_trees_depth8_recency_1p0,extra_trees_depth8,no_market,last_8,"['1819', '1920', '2021', '2122', '2223', '2324', '2425', '2526']",1.0,2812,507,228,104,0.49999999999999994,0.6666666666666666,0.6630721003134796,0.666208339717173,0.7324921630094045,0.20773763992277688,0.684368555032811,0.6491228070175439,0.6491228070175439,0.6484465345771336,0.6835180055401663,0.6351697171237396,0.22215623940835863,0.659339925708269,0.5,0.14912280701754388,
home_win_all_features_last_8_histgb_l2_010_recency_4p0,histgb_l2_010,all_features,last_8,"['1819', '1920', '2021', '2122', '2223', '2324', '2425', '2526']",4.0,2812,507,228,118,0.43999999999999995,0.6686390532544378,0.6675862068965517,0.669001728629261,0.7227742946708463,0.21590335527058946,0.6843549614887464,0.5789473684210527,0.5789473684210527,0.5733998596710065,0.6945213911972915,0.6393411800930102,0.22489818054113236,0.6127874489414175,0.5,0.07894736842105265,
home_win_no_market_last_6_histgb_l2_010_recency_4p0,histgb_l2_010,no_market,last_6,"['2021', '2122', '2223', '2324', '2425', '2526']",4.0,2052,370,228,104,0.36999999999999994,0.6648648648648648,0.6747868813639593,0.6644143749254646,0.7105730523324651,0.22356387066199057,0.6839668566887368,0.5877192982456141,0.587719298245614,0.5783426457857873,0.6618190212373037,0.6902357649314411,0.2437498489417641,0.6085427172741469,0.5,0.08771929824561409,
home_win_all_features_last_8_histgb_l2_010_recency_none,histgb_l2_010,all_features,last_8,"['1819', '1920', '2021', '2122', '2223', '2324', '2425', '2526']",,2812,507,228,118,0.4799999999999999,0.6666666666666666,0.6640830721003135,0.6666091758031407,0.7286833855799373,0.21168974159075074,0.6838420816996247,0.6052631578947368,0.6052631578947368,0.6045023513992752,0.6715143120960296,0.6575389035389706,0.23203045930147306,0.6250243831808054,0.5,0.10526315789473684,
home_win_market_only_last_8_histgb_l2_002_recency_none,histgb_l2_002,market_only,last_8,"['1819', '1920', '2021', '2122', '2223', '2324', '2425', '2526']",,2812,507,228,14,0.48999999999999994,0.6844181459566075,0.6740438871473354,0.6788769930009961,0.7037931034482758,0.21978079574188858,0.6836936179156667,0.5921052631578947,0.5921052631578947,0.5914687012311426,0.6712834718374885,0.6766074583457773,0.24059831691652808,0.6157632414727601,0.5,0.09210526315789469,
home_win_form_market_elo_last_6_histgb_l2_010_recency_4p0,histgb_l2_010,form_market_elo,last_6,"['2021', '2122', '2223', '2324', '2425', '2526']",4.0,2052,370,228,62,0.43999999999999995,0.6621621621621622,0.6673869287236561,0.663004416475344,0.722264977504144,0.2194950338940697,0.6831929665205557,0.5921052631578947,0.5921052631578947,0.5863037752414398,0.6762080640196984,0.6614059351776038,0.23220515875194747,0.6164658802289675,0.5,0.09210526315789469,
home_win_market_only_last_8_histgb_l2_002_recency_4p0,histgb_l2_002,market_only,last_8,"['1819', '1920', '2021', '2122', '2223', '2324', '2425', '2526']",4.0,2812,507,228,14,0.5499999999999999,0.6844181459566075,0.6693260188087774,0.6726673707517047,0.7126645768025077,0.21820240397505006,0.6828287889983355,0.6052631578947368,0.6052631578947368,0.6052631578947368,0.6672822406894429,0.6853208969326504,0.2418551001195464,0.6238688827331487,0.5,0.10526315789473684,
home_win_market_only_last_8_histgb_l2_010_recency_2p0,histgb_l2_010,market_only,last_8,"['1819', '1920', '2021', '2122', '2223', '2324', '2425', '2526']",2.0,2812,507,228,14,0.5099999999999999,0.6765285996055227,0.6650862068965517,0.6696866387136382,0.7213793103448276,0.21678296942178632,0.6826642027035974,0.5964912280701754,0.5964912280701755,0.5957135147637036,0.6639735303170207,0.6984435231210877,0.24569331656382828,0.6166192617482583,0.5,0.0964912280701754,
home_win_form_market_elo_last_6_histgb_l2_010_recency_none,histgb_l2_010,form_market_elo,last_6,"['2021', '2122', '2223', '2324', '2425', '2526']",,2052,370,228,62,0.5499999999999999,0.672972972972973,0.6646637461520246,0.6712263860499155,0.72045938905991,0.2183737150117043,0.6823868350090739,0.631578947368421,0.631578947368421,0.6313236313236313,0.6907510003077869,0.6493023742335026,0.22692761985258267,0.6492922658435123,0.5,0.13157894736842102,
home_win_no_market_last_8_histgb_l2_002_recency_2p0,histgb_l2_002,no_market,last_8,"['1819', '1920', '2021', '2122', '2223', '2324', '2425', '2526']",2.0,2812,507,228,104,0.3499999999999999,0.6627218934911243,0.6708934169278997,0.6610660506310266,0.712680250783699,0.22120889856786624,0.6819553621401085,0.5877192982456141,0.5877192982456141,0.5794348508634223,0.667513080947984,0.6768131140600532,0.23862931477416616,0.6104147659489962,0.5,0.08771929824561409,
home_win_no_market_last_8_histgb_l2_010_recency_4p0,histgb_l2_010,no_market,last_8,"['1819', '1920', '2021', '2122', '2223', '2324', '2425', '2526']",4.0,2812,507,228,104,0.48999999999999994,0.6686390532544378,0.6642163009404388,0.6677781179693778,0.7208150470219437,0.21470759555168778,0.6817301973192311,0.6140350877192983,0.6140350877192983,0.6135593220338983,0.6707448445675592,0.6621728476764409,0.23323210081865184,0.6309766499209666,0.5,0.11403508771929827,
home_win_compact_last_8_histgb_l2_002_recency_2p0,histgb_l2_002,compact,last_8,"['1819', '1920', '2021', '2122', '2223', '2324', '2425', '2526']",2.0,2812,507,228,37,0.49999999999999994,0.6686390532544378,0.6659012539184953,0.6685221133381668,0.7166144200626959,0.21921767942907255,0.6815083326747062,0.6228070175438597,0.6228070175438597,0.6209403031240334,0.6894429055093875,0.671021729387315,0.2358069051734503,0.6425177767705441,0.5,0.1228070175438597,
home_win_compact_last_6_histgb_l2_002_recency_none,histgb_l2_002,compact,last_6,"['2021', '2122', '2223', '2324', '2425', '2526']",,2052,370,228,37,0.42999999999999994,0.6513513513513514,0.666380535164575,0.6479711260663781,0.7239521667061332,0.220764843700413,0.6808906132623129,0.618421052631579,0.618421052631579,0.6102564102564103,0.7152970144659895,0.6418642677094817,0.22518843990716214,0.6462591448256269,0.5,0.11842105263157898,
home_win_no_market_last_6_logistic_l2_c03_recency_4p0,logistic_l2_c03,no_market,last_6,"['2021', '2122', '2223', '2324', '2425', '2526']",4.0,2052,370,228,104,0.6699999999999999,0.6864864864864865,0.6618813639592707,0.6686423815619894,0.7217617807246033,0.21690191224546398,0.6808596416292783,0.6447368421052632,0.6447368421052632,0.613308486358592,0.6610495537088336,0.6472661067173117,0.22874464588510535,0.6449164022243336,0.5,0.14473684210526316,
home_win_form_market_elo_last_6_histgb_l2_002_recency_4p0,histgb_l2_002,form_market_elo,last_6,"['2021', '2122', '2223', '2324', '2425', '2526']",4.0,2052,370,228,62,0.49999999999999994,0.6648648648648648,0.6642197489936065,0.6657519872813991,0.7179730049727682,0.2238637637069949,0.6805755615305239,0.6359649122807017,0.6359649122807018,0.6359018759018757,0.6849799938442598,0.663039673054053,0.2314966463779263,0.6506599812929453,0.5,0.13596491228070173,
home_win_no_market_last_8_histgb_l2_002_recency_4p0,histgb_l2_002,no_market,last_8,"['1819', '1920', '2021', '2122', '2223', '2324', '2425', '2526']",4.0,2812,507,228,104,0.42999999999999994,0.6686390532544378,0.6672492163009405,0.6689267649650821,0.7107053291536051,0.2202121873275904,0.6805376824563611,0.6052631578947368,0.6052631578947368,0.602787456445993,0.6591258848876577,0.6825076610468839,0.23950731268835962,0.6210506207753016,0.5,0.10526315789473684,
home_win_no_market_last_6_histgb_l2_010_recency_none,histgb_l2_010,no_market,last_6,"['2021', '2122', '2223', '2324', '2425', '2526']",,2052,370,228,104,0.4699999999999999,0.6675675675675675,0.6672685294814114,0.6684886902204389,0.7108394506275161,0.22061823589499754,0.6805228299360969,0.6008771929824561,0.6008771929824561,0.6005006257822278,0.6641274238227147,0.6786888536356516,0.2392737104340533,0.6197957771544994,0.5,0.10087719298245612,
home_win_form_market_elo_last_8_histgb_l2_010_recency_2p0,histgb_l2_010,form_market_elo,last_8,"['1819', '1920', '2021', '2122', '2223', '2324', '2425', '2526']",2.0,2812,507,228,62,0.33999999999999997,0.6587771203155819,0.6699529780564264,0.654668108270948,0.7117084639498433,0.2202493265377773,0.6801868933566299,0.5394736842105263,0.5394736842105263,0.5110194244163484,0.680440135426285,0.6530037897706003,0.2308769043512869,0.5774954806061273,0.5,0.03947368421052633,
home_win_no_market_last_6_histgb_l2_010_recency_2p0,histgb_l2_010,no_market,last_6,"['2021', '2122', '2223', '2324', '2425', '2526']",2.0,2052,370,228,104,0.49999999999999994,0.6675675675675675,0.664160549372484,0.6678548691032163,0.7145394269476675,0.22332686348199388,0.6798283606046489,0.6228070175438597,0.6228070175438596,0.6225456225456226,0.6812865497076023,0.676580939455895,0.23722044812584558,0.6403116679432469,0.5,0.1228070175438597,
home_win_form_market_elo_last_8_histgb_l2_002_recency_2p0,histgb_l2_002,form_market_elo,last_8,"['1819', '1920', '2021', '2122', '2223', '2324', '2425', '2526']",2.0,2812,507,228,62,0.32999999999999996,0.6568047337278107,0.6681347962382445,0.6525095548764187,0.7147492163009403,0.21991557483463922,0.6797753360527794,0.5657894736842105,0.5657894736842105,0.5481895154026302,0.6779778393351801,0.6610471997808103,0.23244210583312858,0.5968059896372643,0.5,0.06578947368421051,
home_win_no_market_last_6_logistic_l2_c03_recency_none,logistic_l2_c03,no_market,last_6,"['2021', '2122', '2223', '2324', '2425', '2526']",,2052,370,228,104,0.6699999999999999,0.6864864864864865,0.6606381719156997,0.6667210875837721,0.7208441865972058,0.21657318922517704,0.6796124136703624,0.6403508771929824,0.6403508771929824,0.6116327378479435,0.654816866728224,0.6550333715771096,0.23224970047124976,0.640382953151799,0.5,0.14035087719298245,
home_win_all_features_last_8_histgb_l2_002_recency_none,histgb_l2_002,all_features,last_8,"['1819', '1920', '2021', '2122', '2223', '2324', '2425', '2526']",,2812,507,228,118,0.35999999999999993,0.6548323471400395,0.664294670846395,0.6521546763934076,0.7211755485893416,0.2159170082944501,0.679537935001331,0.5657894736842105,0.5657894736842105,0.5497756058641667,0.6862111418898124,0.6529747952806497,0.23015077480969895,0.5995138939728845,0.5,0.06578947368421051,
home_win_no_market_last_6_logistic_l2_c03_recency_1p0,logistic_l2_c03,no_market,last_6,"['2021', '2122', '2223', '2324', '2425', '2526']",1.0,2052,370,228,104,0.6699999999999999,0.6837837837837838,0.6600757755150367,0.667165946482729,0.7200153919014918,0.22045320556817444,0.6791211860761271,0.6403508771929824,0.6403508771929824,0.6074577979339884,0.6766697445367805,0.638563883572925,0.22392103324311366,0.6463125755072728,0.5,0.14035087719298245,
home_win_all_features_last_8_histgb_l2_002_recency_2p0,histgb_l2_002,all_features,last_8,"['1819', '1920', '2021', '2122', '2223', '2324', '2425', '2526']",2.0,2812,507,228,118,0.38999999999999996,0.6587771203155819,0.661191222570533,0.6593164813086474,0.7213949843260189,0.22081732113077077,0.6789711399078959,0.5921052631578947,0.5921052631578947,0.5810728045045935,0.6898276392736226,0.6635398538772305,0.23319844364192177,0.6197671071946179,0.5,0.09210526315789469,
home_win_form_market_elo_last_8_histgb_l2_010_recency_none,histgb_l2_010,form_market_elo,last_8,"['1819', '1920', '2021', '2122', '2223', '2324', '2425', '2526']",,2812,507,228,62,0.4499999999999999,0.6627218934911243,0.6638166144200627,0.6633292346530408,0.7137460815047022,0.2162325764423405,0.6787223475804013,0.6140350877192983,0.6140350877192982,0.6041666666666666,0.6772083718067097,0.6441674641959095,0.22740554555075887,0.6315068097876269,0.5,0.11403508771929827,
home_win_no_market_last_6_logistic_l2_c03_recency_2p0,logistic_l2_c03,no_market,last_6,"['2021', '2122', '2223', '2324', '2425', '2526']",2.0,2052,370,228,104,0.6599999999999999,0.6810810810810811,0.6582701870708028,0.6656514723678902,0.7218801799668484,0.21773103268865862,0.6784603777341796,0.631578947368421,0.631578947368421,0.6000668225860339,0.6684364419821482,0.6423285425495685,0.22632117099083268,0.6379093770351811,0.5,0.13157894736842102,
home_win_market_only_last_8_histgb_l2_002_recency_2p0,histgb_l2_002,market_only,last_8,"['1819', '1920', '2021', '2122', '2223', '2324', '2425', '2526']",2.0,2812,507,228,14,0.4099999999999999,0.6646942800788954,0.6632758620689656,0.6649854169289521,0.7128526645768025,0.22172206748059348,0.6784053360503147,0.6096491228070176,0.6096491228070176,0.6022970033122317,0.6601261926746691,0.7100786442431675,0.2490404168817568,0.6236894258430952,0.5,0.10964912280701755,
